시도,시군구,읍면동,하위,위도,경도,코드,코드종류
충청남도,논산시,은진면,남산리,36.17493,127.083848,4423041028,B
충청남도,논산시,은진면,성덕리,36.175467,127.13229,4423041029,B
충청남도,논산시,은진면,성평리,36.18448,127.130784,4423041030,B
충청남도,논산시,채운면,화산리,36.174783,127.065659,4423042021,B
충청남도,논산시,채운면,용화리,36.165963,127.069016,4423042022,B
충청남도,논산시,채운면,우기리,36.150215,127.075742,4423042023,B
충청남도,논산시,채운면,심암리,36.144779,127.07708,4423042024,B
충청남도,논산시,채운면,화정리,36.141872,127.069128,4423042025,B
충청남도,논산시,채운면,삼거리,36.1513,127.041475,4423042026,B
충청남도,논산시,채운면,장화리,36.17431,127.037378,4423042027,B
충청남도,논산시,채운면,야화리,36.168484,127.059413,4423042028,B
충청남도,계룡시,금암동,-,36.27394,127.252458,4425010100,B
충청남도,계룡시,두마면,두계리,36.26841,127.27127,4425031021,B
충청남도,계룡시,두마면,왕대리,36.257487,127.277216,4425031022,B
충청남도,계룡시,두마면,입암리,36.247627,127.261923,4425031023,B
충청남도,계룡시,두마면,농소리,36.254741,127.252603,4425031024,B
충청남도,계룡시,엄사면,엄사리,36.2879,127.238948,4425031521,B
충청남도,계룡시,엄사면,유동리,36.273192,127.234842,4425031522,B
충청남도,계룡시,엄사면,광석리,36.265006,127.2261,4425031523,B
충청남도,계룡시,엄사면,도곡리,36.267457,127.212147,4425031524,B
충청남도,계룡시,엄사면,향한리,36.284251,127.219283,4425031525,B
충청남도,계룡시,신도안면,남선리,36.298799,127.244232,4425033021,B
충청남도,계룡시,신도안면,정장리,36.296876,127.237678,4425033022,B
충청남도,당진시,읍내동,-,36.893716,126.632527,4427010100,B
충청남도,당진시,채운동,-,36.891323,126.622631,4427010200,B
충청남도,당진시,우두동,-,36.908858,126.628566,4427010300,B
충청남도,당진시,원당동,-,36.909041,126.647698,4427010400,B
충청남도,당진시,시곡동,-,36.899434,126.673607,4427010500,B
충청남도,당진시,수청동,-,36.891949,126.650387,4427010600,B
충청남도,당진시,대덕동,-,36.880119,126.640106,4427010700,B
충청남도,당진시,행정동,-,36.877895,126.612367,4427010800,B
충청남도,당진시,용연동,-,36.864641,126.625331,4427010900,B
충청남도,당진시,사기소동,-,36.84644,126.612635,4427011000,B
충청남도,당진시,구룡동,-,36.827896,126.609333,4427011100,B
충청남도,당진시,합덕읍,운산리,36.80642,126.772124,4427025021,B
충청남도,당진시,합덕읍,도곡리,36.810522,126.723679,4427025022,B
충청남도,당진시,합덕읍,소소리,36.82013,126.747466,4427025023,B
충청남도,당진시,합덕읍,석우리,36.798262,126.742587,4427025024,B
충청남도,당진시,합덕읍,성동리,36.790098,126.765269,4427025025,B
충청남도,당진시,합덕읍,대합덕리,36.776867,126.77134,4427025026,B
충청남도,당진시,합덕읍,대전리,36.773127,126.756974,4427025027,B
충청남도,당진시,합덕읍,도리,36.789333,126.799207,4427025028,B
충청남도,당진시,합덕읍,신리,36.762023,126.769261,4427025029,B
충청남도,당진시,합덕읍,옥금리,36.779635,126.809042,4427025030,B
충청남도,당진시,합덕읍,합덕리,36.797406,126.787077,4427025031,B
충청남도,당진시,합덕읍,점원리,36.796054,126.807465,4427025032,B
충청남도,당진시,합덕읍,신흥리,36.796153,126.832204,4427025033,B
충청남도,당진시,합덕읍,신석리,36.775121,126.789913,4427025034,B
충청남도,당진시,송악읍,기지시리,36.903441,126.691281,4427025321,B
충청남도,당진시,송악읍,가교리,36.881916,126.693464,4427025322,B
충청남도,당진시,송악읍,방계리,36.878817,126.705368,4427025323,B
충청남도,당진시,송악읍,본당리,36.874075,126.717541,4427025324,B
충청남도,당진시,송악읍,청금리,36.867428,126.733191,4427025325,B
충청남도,당진시,송악읍,봉교리,36.881222,126.735226,4427025326,B
충청남도,당진시,송악읍,광명리,36.889583,126.717338,4427025327,B
충청남도,당진시,송악읍,반촌리,36.898739,126.704671,4427025328,B
충청남도,당진시,송악읍,영천리,36.905857,126.725142,4427025329,B
충청남도,당진시,송악읍,금곡리,36.917412,126.739092,4427025330,B
충청남도,당진시,송악읍,전대리,36.911568,126.756562,4427025331,B
충청남도,당진시,송악읍,도원리,36.918839,126.761736,4427025332,B
충청남도,당진시,송악읍,복운리,36.937617,126.780609,4427025333,B
충청남도,당진시,송악읍,중흥리,36.936709,126.747905,4427025334,B
충청남도,당진시,송악읍,오곡리,36.943044,126.758569,4427025335,B
충청남도,당진시,송악읍,부곡리,36.95277,126.769268,4427025336,B
충청남도,당진시,송악읍,한진리,36.968737,126.773703,4427025337,B
충청남도,당진시,송악읍,고대리,36.977853,126.742295,4427025338,B
충청남도,당진시,송악읍,월곡리,36.956098,126.744151,4427025339,B
충청남도,당진시,송악읍,정곡리,36.944529,126.723499,4427025340,B
충청남도,당진시,송악읍,석포리,36.931746,126.728919,4427025341,B
충청남도,당진시,송악읍,가학리,36.91345,126.702211,4427025342,B
충청남도,당진시,고대면,용두리,36.925925,126.605308,4427031021,B
충청남도,당진시,고대면,슬항리,36.939537,126.613969,4427031022,B
충청남도,당진시,고대면,대촌리,36.939994,126.589913,4427031023,B
충청남도,당진시,고대면,장항리,36.953388,126.585586,4427031024,B
충청남도,당진시,고대면,성산리,36.973545,126.576612,4427031025,B
충청남도,당진시,고대면,당진포리,36.961114,126.549999,4427031026,B
충청남도,당진시,고대면,옥현리,36.915937,126.570947,4427031027,B
충청남도,당진시,고대면,항곡리,36.899966,126.598944,4427031028,B
충청남도,당진시,고대면,진관리,36.920575,126.59255,4427031029,B
충청남도,당진시,석문면,통정리,36.986134,126.589418,4427032021,B
충청남도,당진시,석문면,삼화리,36.966864,126.614196,4427032022,B
충청남도,당진시,석문면,삼봉리,37.007162,126.545176,4427032023,B
충청남도,당진시,석문면,장고항리,37.024582,126.556769,4427032024,B
충청남도,당진시,석문면,교로리,37.037398,126.523611,4427032025,B
충청남도,당진시,석문면,난지도리,37.042662,126.443221,4427032026,B
충청남도,당진시,석문면,초락도리,36.993151,126.508544,4427032027,B
충청남도,당진시,대호지면,조금리,36.90074,126.500482,4427033021,B
충청남도,당진시,대호지면,사성리,36.920165,126.509918,4427033022,B
충청남도,당진시,대호지면,적서리,36.94979,126.511092,4427033023,B
충청남도,당진시,대호지면,도이리,36.925332,126.533693,4427033024,B
충청남도,당진시,대호지면,두산리,36.898539,126.544083,4427033025,B
충청남도,당진시,대호지면,장정리,36.886043,126.531195,4427033026,B
충청남도,당진시,대호지면,마중리,36.863902,126.520401,4427033027,B
충청남도,당진시,대호지면,송전리,36.875625,126.509387,4427033028,B
충청남도,당진시,대호지면,출포리,36.890121,126.488403,4427033029,B
충청남도,당진시,정미면,천의리,36.883895,126.571559,4427034021,B
충청남도,당진시,정미면,승산리,36.883579,126.554316,4427034022,B
충청남도,당진시,정미면,대조리,36.872054,126.536103,4427034023,B
충청남도,당진시,정미면,도산리,36.868594,126.556758,4427034024,B
충청남도,당진시,정미면,매방리,36.85383,126.551607,4427034025,B
충청남도,당진시,정미면,우산리,36.85736,126.539453,4427034026,B
충청남도,당진시,정미면,하성리,36.852503,126.531414,4427034027,B
충청남도,당진시,정미면,산성리,36.847282,126.521995,4427034028,B
충청남도,당진시,정미면,덕삼리,36.83404,126.531132,4427034029,B
충청남도,당진시,정미면,봉성리,36.84209,126.542105,4427034030,B
충청남도,당진시,정미면,수당리,36.836913,126.569792,4427034031,B
충청남도,당진시,정미면,사관리,36.84745,126.578514,4427034032,B
충청남도,당진시,정미면,대운산리,36.842614,126.594839,4427034033,B
충청남도,당진시,정미면,덕마리,36.854466,126.597434,4427034034,B
충청남도,당진시,정미면,신시리,36.865021,126.588954,4427034035,B
충청남도,당진시,정미면,모평리,36.867039,126.602751,4427034036,B
충청남도,당진시,정미면,봉생리,36.88394,126.592872,4427034037,B
충청남도,당진시,면천면,성상리,36.817104,126.669196,4427035021,B
충청남도,당진시,면천면,성하리,36.808306,126.659288,4427035022,B
충청남도,당진시,면천면,원동리,36.803914,126.672264,4427035023,B
충청남도,당진시,면천면,문봉리,36.80318,126.694257,4427035024,B
충청남도,당진시,면천면,자개리,36.792483,126.67768,4427035025,B
충청남도,당진시,면천면,율사리,36.785911,126.666106,4427035026,B
충청남도,당진시,면천면,대치리,36.797295,126.648731,4427035027,B
충청남도,당진시,면천면,삼웅리,36.81995,126.642953,4427035028,B
충청남도,당진시,면천면,송학리,36.833798,126.653853,4427035029,B
충청남도,당진시,면천면,죽동리,36.851066,126.653832,4427035030,B
충청남도,당진시,면천면,사기소리,36.835694,126.632938,4427035031,B
충청남도,당진시,순성면,봉소리,36.843976,126.703168,4427036021,B
충청남도,당진시,순성면,백석리,36.828394,126.69458,4427036022,B
충청남도,당진시,순성면,양유리,36.820101,126.686522,4427036023,B
충청남도,당진시,순성면,나산리,36.820476,126.71021,4427036024,B
충청남도,당진시,순성면,광천리,36.838243,126.722287,4427036025,B
충청남도,당진시,순성면,본리,36.839407,126.737911,4427036026,B
충청남도,당진시,순성면,중방리,36.841626,126.758176,4427036027,B
충청남도,당진시,순성면,아찬리,36.856184,126.740669,4427036028,B
충청남도,당진시,순성면,옥호리,36.857448,126.714046,4427036029,B
충청남도,당진시,순성면,성북리,36.852764,126.677108,4427036030,B
충청남도,당진시,순성면,갈산리,36.875313,126.674648,4427036031,B
충청남도,당진시,우강면,창리,36.811598,126.785184,4427037021,B
충청남도,당진시,우강면,송산리,36.819626,126.776209,4427037022,B
충청남도,당진시,우강면,세류리,36.838191,126.770387,4427037023,B
충청남도,당진시,우강면,원치리,36.835041,126.784073,4427037024,B
충청남도,당진시,우강면,공포리,36.837907,126.797943,4427037025,B
충청남도,당진시,우강면,부장리,36.857187,126.804349,4427037026,B
충청남도,당진시,우강면,신촌리,36.844384,126.808116,4427037027,B
충청남도,당진시,우강면,강문리,36.830502,126.81252,4427037028,B
충청남도,당진시,우강면,소반리,36.822075,126.819505,4427037029,B
충청남도,당진시,우강면,대포리,36.81152,126.819811,4427037030,B
충청남도,당진시,우강면,내경리,36.806911,126.834354,4427037031,B
충청남도,당진시,우강면,성원리,36.818057,126.803658,4427037032,B
충청남도,당진시,신평면,금천리,36.886904,126.772427,4427038021,B
충청남도,당진시,신평면,초대리,36.900773,126.746956,4427038022,B
충청남도,당진시,신평면,거산리,36.884622,126.747585,4427038023,B
충청남도,당진시,신평면,상오리,36.864468,126.752394,4427038024,B
충청남도,당진시,신평면,남산리,36.870969,126.773334,4427038025,B
충청남도,당진시,신평면,신송리,36.848508,126.776999,4427038026,B
충청남도,당진시,신평면,신흥리,36.87263,126.790326,4427038027,B
충청남도,당진시,신평면,운정리,36.884482,126.820008,4427038028,B
충청남도,당진시,신평면,신당리,36.870631,126.804952,4427038029,B
충청남도,당진시,신평면,도성리,36.885731,126.805561,4427038030,B
충청남도,당진시,신평면,부수리,36.902741,126.810781,4427038031,B
충청남도,당진시,신평면,매산리,36.913956,126.803094,4427038032,B
충청남도,당진시,신평면,한정리,36.896528,126.798543,4427038033,B
충청남도,당진시,송산면,상거리,36.929527,126.682621,4427039021,B
충청남도,당진시,송산면,금암리,36.925051,126.64488,4427039022,B
충청남도,당진시,송산면,당산리,36.941026,126.646043,4427039023,B
충청남도,당진시,송산면,송석리,36.931858,126.662165,4427039024,B
충청남도,당진시,송산면,매곡리,36.92402,126.667653,4427039025,B
충청남도,당진시,송산면,부곡리,36.915873,126.681797,4427039026,B
충청남도,당진시,송산면,명산리,36.933839,126.705108,4427039027,B
충청남도,당진시,송산면,도문리,36.936852,126.691749,4427039028,B
충청남도,당진시,송산면,삼월리,36.939497,126.679328,4427039029,B
충청남도,당진시,송산면,무수리,36.950996,126.676019,4427039030,B
충청남도,당진시,송산면,유곡리,36.958749,126.693235,4427039031,B
충청남도,당진시,송산면,동곡리,36.968283,126.702525,4427039032,B
충청남도,당진시,송산면,가곡리,36.977473,126.679825,4427039033,B
충청남도,금산군,금산읍,신대리,36.098066,127.505276,4471025021,B
충청남도,금산군,금산읍,중도리,36.104073,127.494004,4471025022,B
충청남도,금산군,금산읍,하옥리,36.096511,127.489911,4471025023,B
충청남도,금산군,금산읍,상리,36.107318,127.487802,4471025024,B
충청남도,금산군,금산읍,아인리,36.105812,127.480551,4471025025,B
충청남도,금산군,금산읍,상옥리,36.100173,127.484119,4471025026,B
충청남도,금산군,금산읍,계진리,36.089962,127.473129,4471025027,B
충청남도,금산군,금산읍,양지리,36.099749,127.45222,4471025028,B
충청남도,금산군,금산읍,음지리,36.096285,127.463576,4471025029,B
충청남도,금산군,금성면,양전리,36.12017,127.483599,4471031021,B
충청남도,금산군,금성면,도곡리,36.11831,127.459441,4471031022,B
충청남도,금산군,금성면,화림리,36.122971,127.433705,4471031023,B
충청남도,금산군,금성면,상가리,36.12942,127.449103,4471031024,B
충청남도,금산군,금성면,두곡리,36.144864,127.455841,4471031025,B
충청남도,금산군,금성면,파초리,36.13379,127.46463,4471031026,B
충청남도,금산군,금성면,하류리,36.134498,127.475435,4471031027,B
충청남도,금산군,금성면,의총리,36.133655,127.491751,4471031028,B
충청남도,금산군,금성면,마수리,36.146899,127.476649,4471031029,B
충청남도,금산군,금성면,하신리,36.159375,127.480052,4471031030,B
충청남도,금산군,금성면,대암리,36.165383,127.488519,4471031031,B
충청남도,금산군,제원면,제원리,36.113193,127.54688,4471032021,B
충청남도,금산군,제원면,명암리,36.109881,127.537604,4471032022,B
충청남도,금산군,제원면,수당리,36.110247,127.520552,4471032023,B
충청남도,금산군,제원면,명곡리,36.136063,127.529029,4471032024,B
충청남도,금산군,제원면,구억리,36.127327,127.541454,4471032025,B
충청남도,금산군,제원면,동곡리,36.14558,127.548532,4471032026,B
충청남도,금산군,제원면,길곡리,36.154724,127.56232,4471032027,B
충청남도,금산군,제원면,신안리,36.16135,127.581158,4471032028,B
충청남도,금산군,제원면,대산리,36.124446,127.554379,4471032029,B
충청남도,금산군,제원면,저곡리,36.106046,127.565615,4471032030,B
충청남도,금산군,제원면,금성리,36.096301,127.564804,4471032031,B
충청남도,금산군,제원면,용화리,36.095233,127.590392,4471032032,B
충청남도,금산군,제원면,천내리,36.1145,127.580183,4471032033,B
충청남도,금산군,부리면,창평리,36.096115,127.528407,4471033021,B
충청남도,금산군,부리면,선원리,36.082344,127.542612,4471033022,B
충청남도,금산군,부리면,관천리,36.061148,127.531021,4471033023,B
충청남도,금산군,부리면,불이리,36.062296,127.544866,4471033024,B
충청남도,금산군,부리면,양곡리,36.065486,127.557024,4471033025,B
충청남도,금산군,부리면,평촌리,36.075318,127.563922,4471033026,B
충청남도,금산군,부리면,신촌리,36.082638,127.57308,4471033027,B
충청남도,금산군,부리면,어재리,36.080884,127.594772,4471033028,B
충청남도,금산군,부리면,예미리,36.070585,127.573762,4471033029,B
충청남도,금산군,부리면,수통리,36.056156,127.592752,4471033030,B
충청남도,금산군,부리면,방우리,36.033335,127.623932,4471033031,B
충청남도,금산군,부리면,현내리,36.051365,127.558914,4471033032,B
충청남도,금산군,군북면,호티리,36.11574,127.505975,4471034021,B
충청남도,금산군,군북면,내부리,36.132578,127.503719,4471034022,B
충청남도,금산군,군북면,외부리,36.144214,127.499952,4471034023,B
충청남도,금산군,군북면,천을리,36.158499,127.529697,4471034024,B
충청남도,금산군,군북면,두두리,36.168247,127.527269,4471034025,B
충청남도,금산군,군북면,동편리,36.180734,127.522557,4471034026,B
충청남도,금산군,군북면,조정리,36.192514,127.522285,4471034027,B
충청남도,금산군,군북면,보광리,36.206717,127.546731,4471034028,B
충청남도,금산군,군북면,상곡리,36.21165,127.57172,4471034029,B
충청남도,금산군,군북면,산안리,36.192675,127.561361,4471034030,B
충청남도,금산군,남일면,황풍리,36.080375,127.501967,4471035021,B
충청남도,금산군,남일면,마장리,36.077946,127.518312,4471035022,B
충청남도,금산군,남일면,상동리,36.062577,127.504916,4471035023,B
충청남도,금산군,남일면,초현리,36.044397,127.505295,4471035024,B
충청남도,금산군,남일면,덕천리,36.035932,127.513895,4471035025,B
충청남도,금산군,남일면,신정리,36.007578,127.516906,4471035026,B
충청남도,금산군,남일면,신동리,36.004817,127.500108,4471035027,B
충청남도,금산군,남일면,음대리,36.0231,127.50619,4471035028,B
충청남도,금산군,남일면,신천리,36.031647,127.493331,4471035029,B
충청남도,금산군,남이면,하금리,36.049744,127.439933,4471036021,B
충청남도,금산군,남이면,상금리,36.077644,127.423559,4471036022,B
충청남도,금산군,남이면,건천리,36.077181,127.375502,4471036023,B
충청남도,금산군,남이면,역평리,36.058577,127.41238,4471036024,B
충청남도,금산군,남이면,대양리,36.031818,127.409305,4471036025,B
충청남도,금산군,남이면,흑암리,36.026715,127.45465,4471036026,B
충청남도,금산군,남이면,구석리,36.019319,127.467443,4471036027,B
충청남도,금산군,남이면,매곡리,36.039905,127.484704,4471036028,B
충청남도,금산군,남이면,석동리,36.048144,127.472301,4471036029,B
충청남도,금산군,남이면,성곡리,36.071764,127.486805,4471036030,B
충청남도,금산군,진산면,만악리,36.14801,127.431525,4471037021,B
충청남도,금산군,진산면,엄정리,36.130922,127.414828,4471037022,B
충청남도,금산군,진산면,부암리,36.142686,127.388289,4471037023,B
충청남도,금산군,진산면,삼가리,36.126686,127.392758,4471037024,B
충청남도,금산군,진산면,오항리,36.099999,127.371553,4471037025,B
충청남도,금산군,진산면,석막리,36.118223,127.374822,4471037026,B
충청남도,금산군,진산면,교촌리,36.153741,127.382964,4471037027,B
충청남도,금산군,진산면,읍내리,36.142909,127.369764,4471037028,B
충청남도,금산군,진산면,묵산리,36.146113,127.356742,4471037029,B
충청남도,금산군,진산면,행정리,36.159678,127.3286,4471037030,B
충청남도,금산군,진산면,두지리,36.169527,127.342571,4471037031,B
충청남도,금산군,진산면,지방리,36.177512,127.355854,4471037032,B
충청남도,금산군,진산면,막현리,36.201269,127.364722,4471037033,B
충청남도,금산군,복수면,용진리,36.176663,127.43619,4471038021,B
충청남도,금산군,복수면,다복리,36.161513,127.423696,4471038022,B
충청남도,금산군,복수면,곡남리,36.163511,127.397657,4471038023,B
충청남도,금산군,복수면,수영리,36.175211,127.391714,4471038024,B
충청남도,금산군,복수면,목소리,36.184296,127.415955,4471038025,B
충청남도,금산군,복수면,백암리,36.190704,127.385709,4471038026,B
충청남도,금산군,복수면,구례리,36.201784,127.381587,4471038027,B
충청남도,금산군,복수면,신대리,36.220307,127.378428,4471038028,B
충청남도,금산군,복수면,지량리,36.252976,127.374665,4471038029,B
충청남도,금산군,추부면,용지리,36.170076,127.452083,4471039021,B
충청남도,금산군,추부면,추정리,36.178548,127.472404,4471039022,B
충청남도,금산군,추부면,마전리,36.192019,127.465719,4471039023,B
충청남도,금산군,추부면,비례리,36.205098,127.480532,4471039024,B
충청남도,금산군,추부면,자부리,36.200626,127.485685,4471039025,B
충청남도,금산군,추부면,장대리,36.18643,127.48839,4471039026,B
충청남도,금산군,추부면,요광리,36.215319,127.491165,4471039027,B
충청남도,금산군,추부면,신평리,36.226225,127.507275,4471039028,B
충청남도,금산군,추부면,성당리,36.235298,127.524245,4471039029,B
충청남도,금산군,추부면,서대리,36.213395,127.519631,4471039030,B
충청남도,부여군,부여읍,송곡리,36.298897,126.963255,4476025021,B
충청남도,부여군,부여읍,상금리,36.301224,126.97939,4476025022,B
충청남도,부여군,부여읍,염창리,36.264297,126.949433,4476025023,B
충청남도,부여군,부여읍,정동리,36.306269,126.936123,4476025024,B
충청남도,부여군,부여읍,석목리,36.286472,126.932232,4476025025,B
충청남도,부여군,부여읍,용정리,36.290399,126.942518,4476025026,B
충청남도,부여군,부여읍,가증리,36.301043,126.94882,4476025027,B
충청남도,부여군,부여읍,동남리,36.276115,126.911876,4476025028,B
충청남도,부여군,부여읍,구아리,36.281846,126.910102,4476025029,B
충청남도,부여군,부여읍,관북리,36.282758,126.913867,4476025030,B
충청남도,부여군,부여읍,쌍북리,36.285259,126.921794,4476025031,B
충청남도,부여군,부여읍,구교리,36.282039,126.906053,4476025032,B
충청남도,부여군,부여읍,가탑리,36.273936,126.928227,4476025033,B
충청남도,부여군,부여읍,중정리,36.264427,126.928575,4476025034,B
충청남도,부여군,부여읍,능산리,36.274582,126.956804,4476025035,B
충청남도,부여군,부여읍,자왕리,36.312603,126.955799,4476025036,B
충청남도,부여군,부여읍,저석리,36.324139,126.973371,4476025037,B
충청남도,부여군,부여읍,신정리,36.320837,126.978925,4476025038,B
충청남도,부여군,부여읍,송간리,36.313162,126.96754,4476025039,B
충청남도,부여군,부여읍,군수리,36.269725,126.905415,4476025040,B
충청남도,부여군,부여읍,왕포리,36.266268,126.920648,4476025041,B
충청남도,부여군,부여읍,현북리,36.253615,126.96094,4476025042,B
충청남도,부여군,규암면,반산리,36.275229,126.871138,4476031021,B
충청남도,부여군,규암면,나복리,36.285245,126.862033,4476031022,B
충청남도,부여군,규암면,모리,36.297013,126.864668,4476031023,B
충청남도,부여군,규암면,함양리,36.301948,126.874848,4476031024,B
충청남도,부여군,규암면,호암리,36.310802,126.918483,4476031025,B
충청남도,부여군,규암면,합정리,36.308721,126.900585,4476031026,B
충청남도,부여군,규암면,신성리,36.320642,126.881087,4476031027,B
충청남도,부여군,규암면,금암리,36.319181,126.901053,4476031028,B
충청남도,부여군,규암면,신리,36.2981,126.897972,4476031029,B
충청남도,부여군,규암면,오수리,36.300586,126.89063,4476031030,B
충청남도,부여군,규암면,진변리,36.285969,126.89024,4476031031,B
충청남도,부여군,규암면,규암리,36.274433,126.887609,4476031032,B
충청남도,부여군,규암면,외리,36.268044,126.885831,4476031033,B
충청남도,부여군,규암면,내리,36.268983,126.876847,4476031034,B
충청남도,부여군,규암면,합송리,36.264169,126.851931,4476031035,B
충청남도,부여군,규암면,노화리,36.260338,126.843146,4476031036,B
충청남도,부여군,규암면,수목리,36.27648,126.839216,4476031037,B
충청남도,부여군,규암면,석우리,36.275641,126.857918,4476031038,B
충청남도,부여군,규암면,부여두리,36.239748,126.84592,4476031039,B
충청남도,부여군,은산면,신대리,36.310441,126.856737,4476032021,B
충청남도,부여군,은산면,홍산리,36.322199,126.832466,4476032022,B
충청남도,부여군,은산면,오번리,36.335409,126.816359,4476032023,B
충청남도,부여군,은산면,은산리,36.308898,126.851022,4476032024,B
충청남도,부여군,은산면,회곡리,36.322835,126.855098,4476032025,B
충청남도,부여군,은산면,대양리,36.325129,126.808329,4476032026,B
충청남도,부여군,은산면,나령리,36.335528,126.785714,4476032027,B
충청남도,부여군,은산면,가중리,36.299648,126.842491,4476032028,B
충청남도,부여군,은산면,경둔리,36.301268,126.829165,4476032029,B
충청남도,부여군,은산면,각대리,36.30801,126.804206,4476032030,B
충청남도,부여군,은산면,거전리,36.363558,126.834308,4476032031,B
충청남도,부여군,은산면,용두리,36.379946,126.844253,4476032032,B
충청남도,부여군,은산면,내지리,36.283173,126.821907,4476032033,B
충청남도,부여군,은산면,합수리,36.297027,126.810735,4476032034,B
충청남도,부여군,은산면,금공리,36.335161,126.850275,4476032035,B
충청남도,부여군,은산면,가곡리,36.343018,126.84421,4476032036,B
충청남도,부여군,은산면,장벌리,36.356712,126.814055,4476032037,B
충청남도,부여군,외산면,삼산리,36.343432,126.717393,4476033021,B
충청남도,부여군,외산면,비암리,36.350718,126.727483,4476033022,B
충청남도,부여군,외산면,지선리,36.35975,126.717837,4476033023,B
충청남도,부여군,외산면,문신리,36.355531,126.741746,4476033024,B
충청남도,부여군,외산면,가덕리,36.272955,126.715275,4476033025,B
충청남도,부여군,외산면,반교리,36.283015,126.715547,4476033026,B
충청남도,부여군,외산면,갈산리,36.294759,126.717517,4476033027,B
충청남도,부여군,외산면,장항리,36.315486,126.713671,4476033028,B
충청남도,부여군,외산면,수신리,36.361316,126.733512,4476033029,B
충청남도,부여군,외산면,만수리,36.304664,126.702068,4476033030,B
충청남도,부여군,외산면,복덕리,36.315182,126.729889,4476033031,B
충청남도,부여군,외산면,화성리,36.328551,126.747053,4476033032,B
충청남도,부여군,외산면,전장리,36.327799,126.725759,4476033033,B
충청남도,부여군,내산면,운치리,36.272982,126.78246,4476034021,B
충청남도,부여군,내산면,천보리,36.249642,126.770728,4476034022,B
충청남도,부여군,내산면,저동리,36.28917,126.765096,4476034023,B
충청남도,부여군,내산면,온해리,36.301284,126.747702,4476034024,B
충청남도,부여군,내산면,지티리,36.283757,126.739713,4476034025,B
충청남도,부여군,내산면,주암리,36.292105,126.775828,4476034026,B
충청남도,부여군,내산면,마전리,36.307311,126.767135,4476034027,B
충청남도,부여군,내산면,금지리,36.26905,126.742917,4476034028,B
충청남도,부여군,내산면,묘원리,36.256919,126.773706,4476034029,B
충청남도,부여군,내산면,율암리,36.264461,126.791123,4476034030,B
충청남도,부여군,구룡면,구봉리,36.259205,126.833921,4476035021,B
충청남도,부여군,구룡면,죽절리,36.263075,126.82256,4476035022,B
충청남도,부여군,구룡면,주정리,36.256449,126.821033,4476035023,B
충청남도,부여군,구룡면,태양리,36.253014,126.810662,4476035024,B
충청남도,부여군,구룡면,논티리,36.244148,126.807448,4476035025,B
충청남도,부여군,구룡면,금사리,36.252238,126.797806,4476035026,B
충청남도,부여군,구룡면,현암리,36.273113,126.807037,4476035027,B
충청남도,부여군,구룡면,죽교리,36.23837,126.816839,4476035028,B
충청남도,부여군,구룡면,동방리,36.233169,126.809856,4476035029,B
충청남도,부여군,구룡면,용당리,36.236919,126.831535,4476035030,B
충청남도,부여군,홍산면,토정리,36.228369,126.747699,4476036021,B
충청남도,부여군,홍산면,정동리,36.230734,126.776706,4476036022,B
충청남도,부여군,홍산면,북촌리,36.216373,126.758977,4476036023,B
충청남도,부여군,홍산면,남촌리,36.212835,126.757749,4476036024,B
충청남도,부여군,홍산면,홍양리,36.206597,126.749798,4476036025,B
충청남도,부여군,홍산면,좌홍리,36.217748,126.771898,4476036026,B
충청남도,부여군,홍산면,교원리,36.223132,126.766892,4476036027,B
충청남도,부여군,홍산면,조현리,36.231821,126.792308,4476036028,B
충청남도,부여군,홍산면,상천리,36.240151,126.755395,4476036029,B
충청남도,부여군,홍산면,무정리,36.241997,126.786208,4476036030,B
충청남도,부여군,옥산면,상기리,36.22623,126.723663,4476037021,B
충청남도,부여군,옥산면,학산리,36.21645,126.722601,4476037022,B
충청남도,부여군,옥산면,홍연리,36.207541,126.718424,4476037023,B
충청남도,부여군,옥산면,수암리,36.198078,126.74248,4476037024,B
충청남도,부여군,옥산면,봉산리,36.197829,126.718978,4476037025,B
충청남도,부여군,옥산면,중양리,36.195976,126.704546,4476037026,B
충청남도,부여군,옥산면,신안리,36.188705,126.723103,4476037027,B
충청남도,부여군,옥산면,대덕리,36.184404,126.708602,4476037028,B
충청남도,부여군,옥산면,안서리,36.189323,126.732131,4476037029,B
충청남도,부여군,옥산면,내대리,36.189071,126.745466,4476037030,B
충청남도,부여군,옥산면,가덕리,36.192899,126.760478,4476037031,B
충청남도,부여군,남면,송학리,36.22634,126.798491,4476038021,B
충청남도,부여군,남면,마정리,36.21948,126.842687,4476038022,B
충청남도,부여군,남면,송암리,36.214442,126.82243,4476038023,B
충청남도,부여군,남면,대선리,36.199029,126.778471,4476038024,B
충청남도,부여군,남면,회동리,36.209575,126.806937,4476038025,B
충청남도,부여군,남면,내곡리,36.203941,126.797083,4476038026,B
충청남도,부여군,남면,신홍리,36.200451,126.788063,4476038027,B
충청남도,부여군,남면,금천리,36.196322,126.771321,4476038028,B
충청남도,부여군,남면,삼용리,36.217379,126.78523,4476038029,B
충청남도,부여군,충화면,천당리,36.181199,126.816952,4476039021,B
충청남도,부여군,충화면,복금리,36.185626,126.847003,4476039022,B
충청남도,부여군,충화면,오덕리,36.148876,126.800218,4476039023,B
충청남도,부여군,충화면,현미리,36.166472,126.826634,4476039024,B
충청남도,부여군,충화면,지석리,36.187246,126.801714,4476039025,B
